"Date","Price","Open","High","Low","Vol.","Change %"
"07/03/2024","294.15","297.50","297.50","293.00","74.71K","0.00%"
"07/02/2024","294.15","294.00","296.00","294.00","294.85K","0.05%"
"07/01/2024","294.00","293.00","294.00","292.00","91.67K","-0.68%"
"06/28/2024","296.00","296.00","296.00","293.90","204.62K","0.87%"
"06/27/2024","293.45","294.10","294.10","293.00","103.63K","-1.53%"
"06/26/2024","298.00","299.00","299.00","293.00","80.50K","0.51%"
"06/25/2024","296.50","292.00","300.00","292.00","326.50K","1.54%"
"06/24/2024","292.00","293.00","293.00","292.00","54.63K","0.17%"
"06/21/2024","291.50","293.00","294.00","291.50","62.05K","-0.15%"
"06/20/2024","291.95","292.00","293.00","291.95","29.90K","0.33%"
"06/19/2024","291.00","292.00","292.00","291.00","75.73K","-0.34%"
"06/14/2024","292.00","295.00","295.00","292.00","95.80K","1.04%"
"06/13/2024","289.00","291.00","291.00","289.00","25.58K","-0.69%"
"06/12/2024","291.00","290.10","292.00","290.05","2.14K","-0.33%"
"06/11/2024","291.95","292.00","292.00","291.95","0.83K","-0.02%"
"06/10/2024","292.00","294.00","294.00","292.00","260.85K","-0.66%"
"06/07/2024","293.95","293.00","297.00","293.00","656.05K","0.32%"
"06/06/2024","293.00","290.00","298.00","290.00","1.73M","1.03%"
"06/05/2024","290.00","290.60","291.95","290.00","58.85K","-0.10%"
"06/04/2024","290.30","294.00","294.00","290.30","56.86K","-1.26%"
"06/03/2024","294.00","299.50","299.50","294.00","17.08K","0.00%"
"05/31/2024","294.00","294.00","294.00","294.00","39.39K","0.15%"
"05/30/2024","293.55","296.00","300.00","293.55","13.26K","-0.12%"
"05/29/2024","293.90","294.95","294.95","293.10","16.15K","-0.37%"
"05/28/2024","295.00","295.00","295.00","295.00","18.60K","0.00%"
"05/27/2024","295.00","298.00","300.00","292.00","39.95K","-0.34%"
"05/24/2024","296.00","297.90","299.00","295.00","42.77K","0.34%"
"05/23/2024","295.00","295.00","300.00","295.00","156.07K","0.34%"
"05/22/2024","294.00","297.00","297.40","294.00","116.35K","0.34%"
"05/21/2024","293.00","293.00","293.00","292.95","30.61K","0.00%"
"05/20/2024","293.00","290.00","293.00","290.00","10.77K","0.00%"
"05/17/2024","293.00","292.00","293.00","292.00","39.63K","1.03%"
"05/16/2024","290.00","293.00","293.00","290.00","19.31K","-0.68%"
"05/15/2024","292.00","292.00","295.00","292.00","140.86K","-0.66%"
"05/14/2024","293.95","297.35","297.35","291.05","84.03K","-0.02%"
"05/13/2024","294.00","297.00","297.00","294.00","14.39K","-0.68%"
"05/10/2024","296.00","296.00","297.40","295.00","29.09K","0.00%"
"05/09/2024","296.00","295.80","296.00","294.95","34.36K","0.03%"
"05/08/2024","295.90","294.90","295.90","294.90","86.60K","0.34%"
"05/07/2024","294.90","295.00","295.90","291.10","43.37K","-0.03%"
"05/06/2024","295.00","294.90","295.90","294.90","9.72K","0.00%"
"05/03/2024","295.00","294.90","295.00","290.00","9.89K","2.08%"
"05/02/2024","289.00","290.00","295.00","289.00","12.55K","-1.03%"
"04/30/2024","292.00","292.00","293.00","290.25","77.37K","-0.68%"
"04/29/2024","294.00","291.50","294.00","291.00","10.10K","0.68%"
"04/26/2024","292.00","291.55","295.00","291.55","158.63K","-1.02%"
"04/25/2024","295.00","291.00","295.90","291.00","2.61K","1.03%"
"04/24/2024","292.00","290.25","292.05","290.05","594.20K","0.34%"
"04/23/2024","291.00","290.95","291.00","289.20","7.11K","0.34%"
"04/22/2024","290.00","290.50","291.95","289.20","33.35K","-0.68%"
"04/19/2024","292.00","290.00","292.00","289.60","59.79K","0.00%"
"04/18/2024","292.00","292.00","292.00","291.00","46.93K","0.00%"
"04/17/2024","292.00","292.00","296.00","290.00","85.43K","0.00%"
"04/16/2024","292.00","297.50","297.50","292.00","141.74K","-1.35%"
"04/15/2024","296.00","299.00","299.00","295.00","42.02K","0.34%"
"04/09/2024","295.00","293.75","298.50","290.20","131.58K","0.43%"
"04/08/2024","293.75","292.10","295.00","290.10","60.03K","0.60%"
"04/05/2024","292.00","296.00","298.00","292.00","14.61K","0.00%"
"04/04/2024","292.00","292.00","292.00","291.00","14.05K","0.31%"
"04/03/2024","291.10","299.75","299.75","291.00","53.84K","-0.31%"
"04/02/2024","292.00","295.00","295.00","292.00","13.00K","0.00%"
"04/01/2024","292.00","291.40","297.00","290.10","6.49K","-1.32%"
"03/29/2024","295.90","294.00","296.00","292.00","12.29K","0.82%"
"03/28/2024","293.50","293.00","300.00","293.00","27.04K","-0.51%"
"03/27/2024","295.00","296.00","296.00","292.00","23.83K","0.36%"
"03/26/2024","293.95","292.00","293.95","291.15","8.43K","0.67%"
"03/25/2024","292.00","292.00","292.00","292.00","11.00K","0.00%"
"03/22/2024","292.00","292.10","295.00","292.00","12.48K","-1.02%"
"03/21/2024","295.00","300.00","300.00","292.10","1.64K","0.96%"
"03/20/2024","292.20","296.00","296.00","292.20","22.10K","-1.28%"
"03/19/2024","296.00","297.00","299.00","296.00","25.62K","-1.00%"
"03/18/2024","299.00","301.95","301.95","299.00","20.51K","0.00%"
"03/15/2024","299.00","299.50","299.50","299.00","28.95K","0.98%"
"03/14/2024","296.10","296.00","300.00","296.00","80.82K","0.03%"
"03/13/2024","296.00","292.60","296.00","292.60","58.94K","0.65%"
"03/12/2024","294.10","299.00","299.00","292.10","30.46K","0.68%"
"03/11/2024","292.10","296.00","296.50","291.20","6.80K","-1.32%"
"03/08/2024","296.00","296.00","298.50","296.00","9.81K","0.00%"
"03/07/2024","296.00","303.00","303.00","296.00","30.61K","-1.33%"
"03/06/2024","300.00","305.00","305.00","300.00","13.96K","-0.66%"
"03/05/2024","302.00","301.00","302.05","300.00","34.62K","0.00%"
"03/04/2024","302.00","300.00","302.00","300.00","16.36K","0.00%"
"03/01/2024","302.00","306.90","306.90","300.00","31.06K","-0.98%"
"02/29/2024","305.00","309.00","309.00","305.00","105.49K","-1.29%"
"02/28/2024","309.00","305.00","313.90","305.00","79.89K","1.31%"
"02/27/2024","305.00","301.00","306.00","301.00","51.56K","0.03%"
"02/26/2024","304.90","302.00","304.90","300.00","65.08K","0.96%"
"02/23/2024","302.00","300.00","302.00","298.05","71.09K","0.67%"
"02/22/2024","300.00","300.00","300.00","298.50","5.01K","0.00%"
"02/21/2024","300.00","296.00","300.00","296.00","150.74K","1.01%"
"02/20/2024","297.00","297.00","298.00","295.00","174.14K","0.34%"
"02/19/2024","296.00","293.00","296.00","293.00","16.66K","0.00%"
"02/16/2024","296.00","295.00","296.00","294.00","60.78K","0.00%"
"02/15/2024","296.00","294.00","296.00","292.00","38.76K","0.34%"
"02/14/2024","295.00","295.00","295.00","293.00","34.79K","0.00%"
"02/13/2024","295.00","293.00","295.50","293.00","34.51K","-0.17%"
"02/12/2024","295.50","296.00","296.00","292.00","42.65K","0.17%"
"02/09/2024","295.00","292.95","295.00","292.00","60.26K","0.70%"
"02/08/2024","292.95","290.30","292.95","290.30","298.93K","0.91%"
"02/07/2024","290.30","288.00","291.60","288.00","179.51K","0.09%"
"02/06/2024","290.05","289.50","292.00","287.00","32.65K","1.06%"
"02/05/2024","287.00","287.00","287.00","285.00","16.01K","0.00%"
"02/02/2024","287.00","288.00","288.00","285.15","29.04K","0.35%"
"02/01/2024","286.00","293.00","293.00","285.20","36.61K","0.18%"
"01/31/2024","285.50","285.05","293.00","285.05","33.62K","-0.17%"
"01/30/2024","286.00","287.00","294.00","285.00","108.38K","-0.69%"
"01/29/2024","288.00","290.20","290.20","288.00","16.07K","0.00%"
"01/26/2024","288.00","293.90","293.90","288.00","40.33K","-1.82%"
"01/25/2024","293.35","294.00","294.00","293.35","66.00K","-0.22%"
"01/24/2024","294.00","295.00","295.00","293.00","64.77K","-0.07%"
"01/23/2024","294.20","294.65","294.65","294.00","61.11K","-0.29%"
"01/22/2024","295.05","294.90","297.00","294.00","71.04K","0.70%"
"01/19/2024","293.00","292.50","295.00","292.00","77.93K","0.34%"
"01/18/2024","292.00","286.80","292.00","286.80","128.56K","2.46%"
"01/17/2024","285.00","285.00","286.00","284.00","114.53K","0.00%"
"01/16/2024","285.00","284.10","285.00","283.10","57.83K","0.35%"
"01/15/2024","284.00","285.00","285.00","284.00","44.78K","-0.35%"
"01/12/2024","285.00","284.00","285.00","282.15","67.09K","0.18%"
"01/10/2024","284.50","282.00","288.00","282.00","103.67K","0.55%"
"01/09/2024","282.95","278.00","283.00","278.00","57.58K","1.05%"
"01/08/2024","280.00","277.00","280.00","277.00","30.85K","0.02%"
"01/05/2024","279.95","277.00","279.95","275.05","29.93K","1.43%"
"01/04/2024","276.00","275.00","276.00","275.00","25.82K","0.36%"
"01/03/2024","275.00","275.50","276.95","274.50","44.58K","-0.70%"
"01/02/2024","276.95","275.00","276.95","275.00","7.69K","0.71%"
"12/29/2023","275.00","274.05","275.00","274.05","252.61K","0.35%"
"12/28/2023","274.05","275.00","276.00","274.00","21.25K","0.02%"
"12/27/2023","274.00","274.00","275.80","272.00","48.58K","0.00%"
"12/26/2023","274.00","276.00","277.00","274.00","64.66K","-1.08%"
"12/25/2023","277.00","277.05","277.05","275.00","25.21K","0.00%"
"12/22/2023","277.00","276.00","277.00","275.00","90.67K","0.36%"
"12/21/2023","276.00","277.00","278.00","275.50","71.47K","-0.38%"
"12/20/2023","277.05","277.80","277.90","277.00","51.00K","0.02%"
"12/19/2023","277.00","276.50","277.05","276.50","54.24K","0.18%"
"12/18/2023","276.50","275.50","276.50","275.50","63.55K","0.44%"
"12/15/2023","275.30","276.00","277.00","275.30","69.10K","-0.25%"
"12/14/2023","276.00","275.00","276.00","274.00","81.69K","0.71%"
"12/13/2023","274.05","270.05","274.20","270.05","122.80K","0.75%"
"12/12/2023","272.00","269.00","272.00","269.00","123.08K","0.18%"
"12/11/2023","271.50","273.20","273.20","270.00","20.78K","0.20%"
"12/08/2023","270.95","269.80","273.00","269.80","108.96K","0.72%"
"12/07/2023","269.00","268.00","269.00","268.00","57.05K","1.13%"
"12/06/2023","266.00","266.00","268.00","260.00","32.69K","0.00%"
"12/05/2023","266.00","266.00","266.00","266.00","35.20K","-0.19%"
"12/04/2023","266.50","266.00","267.00","265.00","24.34K","0.19%"
"12/01/2023","266.00","265.05","266.00","265.00","39.72K","0.00%"
"11/30/2023","266.00","265.00","268.00","265.00","77.53K","-0.37%"
"11/29/2023","267.00","265.00","269.95","263.15","92.15K","1.44%"
"11/28/2023","263.20","265.95","266.90","263.00","132.96K","-1.05%"
"11/27/2023","266.00","266.00","266.00","265.00","44.71K","0.00%"
"11/24/2023","266.00","269.95","270.00","266.00","25.40K","-0.75%"
"11/23/2023","268.00","267.00","270.00","267.00","29.95K","0.37%"
"11/22/2023","267.00","266.50","269.00","266.50","76.75K","0.19%"
"11/21/2023","266.50","265.00","266.50","265.00","642.25K","0.95%"
"11/20/2023","264.00","258.10","264.00","258.10","200.99K","0.23%"
"11/17/2023","263.40","262.00","263.50","262.00","11.51K","0.55%"
"11/16/2023","261.95","260.80","263.00","260.80","163.78K","0.75%"
"11/15/2023","260.00","258.05","260.00","258.05","5.05K","-0.69%"
"11/14/2023","261.80","261.40","261.80","261.40","3.49K","0.15%"
"11/13/2023","261.40","258.00","261.50","255.05","2.69K","0.17%"
"11/10/2023","260.95","261.00","261.00","258.00","11.69K","-0.02%"
"11/09/2023","261.00","260.95","261.00","260.95","5.92K","-0.31%"
"11/08/2023","261.80","261.95","262.00","258.00","5.02K","0.69%"
"11/07/2023","260.00","262.00","262.00","260.00","3.99K","0.39%"
"11/03/2023","259.00","257.00","261.00","257.00","2.26K","-0.77%"
"11/02/2023","261.00","261.00","261.00","261.00","4.36K","0.00%"
"11/01/2023","261.00","257.05","263.10","257.00","1.66K","-0.36%"
"10/31/2023","261.95","261.00","261.95","258.10","19.73K","0.36%"
"10/30/2023","261.00","262.00","262.00","256.50","20.40K","0.00%"
"10/27/2023","261.00","261.15","262.95","260.10","11.02K","-0.06%"
"10/26/2023","261.15","261.15","261.15","261.15","9.62K","-0.31%"
"10/25/2023","261.95","261.20","264.95","261.20","26.47K","-1.43%"
"10/24/2023","265.75","262.50","265.85","262.50","23.90K","-0.09%"
"10/23/2023","266.00","262.00","266.00","262.00","4.89K","1.14%"
"10/20/2023","263.00","261.05","263.00","261.05","43.22K","-0.75%"
"10/19/2023","265.00","264.45","265.00","261.00","24.78K","1.53%"
"10/18/2023","261.00","261.50","263.95","261.00","35.58K","-0.19%"
"10/17/2023","261.50","262.05","263.95","261.50","26.06K","-0.21%"
"10/16/2023","262.05","262.10","265.00","262.05","25.17K","-0.36%"
"10/13/2023","263.00","265.85","265.85","263.00","31.92K","-0.74%"
"10/12/2023","264.95","264.00","265.85","262.20","40.13K","0.36%"
"10/11/2023","264.00","265.90","265.90","264.00","19.44K","-0.73%"
"10/10/2023","265.95","262.10","265.95","262.10","38.04K","-0.36%"
"10/09/2023","266.90","267.05","267.05","260.20","66.51K","-1.15%"
"10/06/2023","270.00","280.00","280.00","267.15","97.50K","1.09%"
"10/05/2023","267.10","265.00","267.10","264.95","262.05K","5.99%"
"10/04/2023","252.00","253.20","253.95","252.00","6.83K","-0.77%"
"10/03/2023","253.95","253.00","254.00","252.00","32.41K","0.38%"
"10/02/2023","253.00","254.90","254.90","253.00","12.24K","-0.76%"
"09/27/2023","254.95","252.00","256.45","250.05","21.50K","0.00%"
"09/26/2023","254.95","256.45","256.45","252.50","6.73K","-0.41%"
"09/25/2023","256.00","251.00","256.00","250.00","12.30K","1.59%"
"09/22/2023","252.00","255.00","256.00","250.00","2.86K","0.00%"
"09/21/2023","252.00","255.00","255.60","251.00","15.02K","-1.18%"
"09/20/2023","255.00","250.20","256.90","250.00","24.47K","0.79%"
"09/19/2023","253.00","250.20","253.00","250.20","19.52K","0.22%"
"09/18/2023","252.45","253.00","253.00","250.00","12.06K","0.18%"
"09/15/2023","252.00","253.00","253.00","252.00","11.13K","-0.20%"
"09/14/2023","252.50","250.10","253.50","250.00","12.53K","0.20%"
"09/13/2023","252.00","253.90","254.00","252.00","5.35K","-0.79%"
"09/12/2023","254.00","252.00","254.00","252.00","4.63K","0.79%"
"09/11/2023","252.00","254.00","257.00","252.00","27.40K","-0.79%"
"09/08/2023","254.00","253.00","258.75","253.00","10.83K","-0.39%"
"09/07/2023","255.00","258.00","258.95","255.00","27.79K","-0.78%"
"09/06/2023","257.00","261.90","261.90","257.00","12.22K","-0.77%"
"09/05/2023","259.00","260.00","262.00","259.00","25.76K","-0.38%"
"09/04/2023","260.00","258.00","262.00","257.00","6.35K","0.00%"
"09/01/2023","260.00","257.00","264.00","257.00","15.75K","-1.70%"
"08/31/2023","264.50","254.00","264.50","254.00","69.83K","4.09%"
"08/30/2023","254.10","254.00","255.00","254.00","30.56K","0.00%"
"08/29/2023","254.10","256.00","256.00","254.00","2.48K","-0.35%"
"08/28/2023","255.00","255.00","255.05","254.00","34.57K","0.35%"
"08/25/2023","254.10","254.70","256.00","254.00","15.82K","-0.37%"
"08/24/2023","255.05","256.00","256.00","254.05","7.90K","-0.02%"
"08/23/2023","255.10","255.75","256.00","255.00","19.92K","-0.39%"
"08/22/2023","256.10","260.00","260.00","256.10","51.64K","-0.77%"
"08/18/2023","258.10","260.00","260.00","258.10","37.24K","-0.73%"
"08/17/2023","260.00","260.00","260.00","260.00","13.52K","-0.17%"
"08/16/2023","260.45","257.00","260.95","257.00","14.84K","0.17%"
"08/15/2023","260.00","258.00","261.95","257.00","8.22K","0.78%"
"08/11/2023","258.00","258.05","259.85","258.00","62.43K","-1.92%"
"08/10/2023","263.05","260.00","263.05","260.00","24.47K","1.17%"
"08/09/2023","260.00","263.05","265.00","260.00","19.64K","-1.14%"
"08/08/2023","263.00","263.05","265.00","263.00","65.35K","-0.38%"
"08/07/2023","264.00","267.00","267.00","262.55","581.26K","-0.04%"
"08/04/2023","264.10","263.00","264.10","263.00","101.47K","-0.34%"
"08/03/2023","265.00","260.00","266.00","260.00","43.19K","0.38%"
"08/02/2023","264.00","264.00","265.00","263.00","32.08K","0.00%"
"08/01/2023","264.00","264.00","264.00","262.00","35.07K","0.65%"
"07/31/2023","262.30","263.00","264.00","262.00","56.18K","-0.27%"
"07/28/2023","263.00","264.50","264.50","263.00","39.37K","-0.42%"
"07/27/2023","264.10","263.05","265.00","263.05","50.46K","0.04%"
"07/26/2023","264.00","262.20","266.00","262.20","78.04K","-0.75%"
"07/25/2023","266.00","260.00","266.00","260.00","33.92K","1.53%"
"07/24/2023","262.00","261.00","262.00","261.00","55.98K","-0.38%"
"07/21/2023","263.00","262.00","263.00","262.00","44.58K","-0.38%"
"07/20/2023","264.00","262.20","264.00","262.00","55.20K","0.76%"
"07/18/2023","262.00","256.00","262.00","256.00","72.03K","1.95%"
"07/17/2023","257.00","259.45","259.45","256.00","32.19K","1.14%"
"07/14/2023","254.10","259.25","259.25","253.20","30.77K","0.38%"
"07/13/2023","253.15","259.00","259.00","252.50","18.28K","-3.64%"
"07/12/2023","262.70","260.15","262.70","260.15","227.68K","0.57%"
"07/11/2023","261.20","261.00","262.00","261.00","32.04K","0.02%"
"07/10/2023","261.15","262.00","264.00","261.00","22.05K","0.02%"
"07/07/2023","261.10","260.15","263.00","260.15","29.97K","-0.36%"
"07/06/2023","262.05","262.00","262.95","262.00","40.83K","-0.36%"
"07/05/2023","263.00","262.00","263.00","262.00","18.82K","0.38%"
"07/04/2023","262.00","264.00","264.00","260.00","16.51K","-0.76%"
"07/03/2023","264.00","264.00","264.00","264.00","112.39K","0.00%"
"06/28/2023","264.00","255.00","265.00","255.00","583.03K","1.54%"
"06/27/2023","260.00","250.05","260.00","250.05","104.70K","4.00%"
"06/26/2023","250.00","245.00","250.00","245.00","4.64K","2.02%"
"06/23/2023","245.05","245.00","250.00","245.00","51.71K","0.43%"
"06/22/2023","244.00","245.50","245.50","242.00","12.57K","-0.41%"
"06/21/2023","245.00","245.60","251.80","245.00","31.63K","-2.78%"
"06/20/2023","252.00","245.00","255.00","242.00","116.77K","2.86%"
"06/19/2023","245.00","242.05","245.00","242.00","2.37K","-1.21%"
"06/16/2023","248.00","244.95","248.00","238.00","25.22K","1.64%"
"06/15/2023","244.00","243.00","244.00","243.00","73.74K","0.00%"
"06/14/2023","244.00","238.70","244.00","238.60","154.92K","2.31%"
"06/13/2023","238.50","236.50","240.00","236.50","18.38K","-0.42%"
"06/12/2023","239.50","234.85","239.95","234.85","1.24K","-0.21%"
"06/09/2023","240.00","236.00","240.00","235.00","36.41K","1.65%"
"06/08/2023","236.10","235.20","236.10","235.20","0.85K","-0.78%"
"06/07/2023","237.95","235.00","237.95","235.00","0.15K","1.23%"
"06/06/2023","235.05","235.00","235.50","235.00","16.16K","0.02%"
"06/05/2023","235.00","234.00","235.00","234.00","293.36K","0.00%"
"06/02/2023","235.00","237.95","237.95","233.50","22.41K","0.41%"
"06/01/2023","234.05","233.50","237.00","233.50","19.31K","0.21%"
"05/31/2023","233.55","236.00","236.00","233.50","51.37K","-1.04%"
"05/30/2023","236.00","236.50","240.00","233.05","18.10K","0.00%"
"05/29/2023","236.00","234.00","236.00","234.00","475.84K","0.85%"
"05/26/2023","234.00","231.50","234.00","231.50","43.33K","1.08%"
"05/25/2023","231.50","230.10","232.95","230.10","16.68K","-0.64%"
"05/24/2023","233.00","231.00","233.00","230.00","34.18K","0.87%"
"05/23/2023","231.00","229.20","231.00","229.20","0.64K","0.79%"
"05/22/2023","229.20","229.00","232.00","229.00","1.08K","-0.78%"
"05/19/2023","231.00","232.00","232.00","230.00","0.40K","-0.43%"
"05/18/2023","232.00","232.95","232.95","232.00","0.01K","0.83%"
"05/17/2023","230.10","230.05","230.10","230.00","20.89K","-1.22%"
"05/16/2023","232.95","230.00","233.00","225.00","53.90K","0.84%"
"05/15/2023","231.00","231.00","231.00","230.00","10.78K","0.43%"
"05/12/2023","230.00","230.00","230.00","229.30","43.53K","0.88%"
"05/11/2023","228.00","228.50","228.50","228.00","6.29K","-0.22%"
"05/10/2023","228.50","228.90","229.00","228.50","2.01K","0.00%"
"05/09/2023","228.50","229.00","229.00","228.50","11.53K","-0.22%"
"05/08/2023","229.00","230.00","230.00","227.00","45.62K","0.88%"
"05/05/2023","227.00","230.00","230.00","227.00","0.04K","-0.04%"
"05/04/2023","227.10","227.55","230.00","227.00","0.90K","-0.20%"
"05/03/2023","227.55","229.50","229.50","227.50","0.65K","-0.42%"
"05/02/2023","228.50","230.00","230.00","228.00","6.92K","-0.13%"
"04/28/2023","228.80","228.80","230.00","228.80","3.52K","0.57%"
"04/27/2023","227.50","227.00","229.00","227.00","14.70K","-0.22%"
"04/26/2023","228.00","230.00","230.00","228.00","50.66K","-0.87%"
"04/25/2023","230.00","231.00","231.00","230.00","7.76K","-0.43%"
"04/21/2023","231.00","231.00","231.00","231.00","6.23K","0.43%"
"04/20/2023","230.00","230.00","231.50","229.10","64.51K","0.39%"
"04/19/2023","229.10","232.75","232.75","229.10","21.45K","0.04%"
"04/18/2023","229.00","227.20","229.10","227.20","27.87K","-0.43%"
"04/17/2023","230.00","230.00","230.00","230.00","0.12K","0.00%"
"04/14/2023","230.00","233.50","233.75","230.00","2.20K","-0.02%"
"04/13/2023","230.05","234.60","234.60","230.00","3.51K","-0.20%"
"04/12/2023","230.50","226.05","232.00","226.05","11.29K","0.66%"
"04/11/2023","229.00","230.00","231.00","229.00","31.58K","-0.48%"
"04/10/2023","230.10","231.00","231.00","230.10","44.62K","-0.20%"
"04/07/2023","230.55","230.00","230.55","230.00","13.00K","0.24%"
"04/06/2023","230.00","231.00","233.00","230.00","67.00K","-1.08%"
"04/05/2023","232.50","234.45","234.50","231.00","26.69K","0.65%"
"04/04/2023","231.00","234.90","234.90","230.00","6.53K","-2.10%"
"04/03/2023","235.95","230.00","235.95","230.00","3.04K","3.94%"
"03/31/2023","227.00","232.00","232.00","227.00","19.26K","-1.35%"
"03/30/2023","230.10","234.00","234.00","230.00","1.68K","-2.91%"
"03/29/2023","237.00","237.85","237.85","237.00","0.00K","0.85%"
"03/28/2023","235.00","229.05","238.60","229.00","0.80K","0.02%"
"03/27/2023","234.95","230.00","234.95","230.00","3.22K","2.15%"
"03/24/2023","230.00","236.00","236.00","230.00","77.49K","-1.71%"
"03/23/2023","234.00","234.00","234.00","234.00","30.20K","-0.43%"
"03/22/2023","235.00","233.00","235.00","233.00","34.26K","1.73%"
"03/21/2023","231.00","233.50","235.95","231.00","4.63K","-1.07%"
"03/20/2023","233.50","233.50","233.50","233.50","0.93K","-0.21%"
"03/17/2023","234.00","233.60","234.00","233.55","21.40K","-0.21%"
"03/16/2023","234.50","233.55","234.50","233.55","5.31K","0.39%"
"03/15/2023","233.60","233.60","235.00","233.60","43.60K","-1.04%"
"03/14/2023","236.05","235.00","236.05","233.60","23.56K","-0.02%"
"03/13/2023","236.10","235.00","236.10","235.00","36.87K","0.47%"
"03/10/2023","235.00","233.70","235.05","233.60","154.06K","0.62%"
"03/09/2023","233.55","234.00","234.00","233.55","18.47K","-0.19%"
"03/08/2023","234.00","233.05","234.00","233.00","9.57K","0.39%"
"03/07/2023","233.10","233.05","233.10","233.05","3.45K","0.04%"
"03/06/2023","233.00","236.95","237.00","230.00","8.74K","-1.27%"
"03/03/2023","236.00","236.00","237.00","236.00","23.41K","-0.86%"
"03/02/2023","238.05","239.00","240.00","238.05","6.05K","-0.40%"
"03/01/2023","239.00","242.00","243.00","238.00","32.24K","-1.24%"
"02/28/2023","242.00","239.95","242.00","239.95","2.59K","1.26%"
"02/27/2023","239.00","240.00","240.50","238.00","1.57K","-0.42%"
"02/24/2023","240.00","233.95","240.00","232.00","241.59K","3.90%"
"02/23/2023","231.00","228.05","234.00","228.05","53.67K","-1.20%"
"02/22/2023","233.80","225.15","233.80","225.10","283.48K","2.54%"
"02/21/2023","228.00","225.00","228.00","225.00","80.26K","1.31%"
"02/20/2023","225.05","225.10","225.10","225.05","6.90K","0.02%"
"02/17/2023","225.00","225.00","227.80","225.00","0.05K","0.00%"
"02/16/2023","225.00","227.25","227.25","225.00","64.80K","-1.06%"
"02/15/2023","227.40","225.00","227.40","225.00","20.00K","3.11%"
"02/14/2023","220.55","226.00","226.00","220.55","3.50K","-1.98%"
"02/10/2023","225.00","229.50","229.50","225.00","25.03K","-1.96%"
"02/09/2023","229.50","220.00","229.70","220.00","35.40K","2.00%"
"02/08/2023","225.00","223.45","230.00","222.00","26.91K","2.23%"
"02/07/2023","220.10","220.10","220.10","220.10","0.01K","-0.86%"
"02/06/2023","222.00","220.00","223.45","220.00","6.51K","0.45%"
"02/03/2023","221.00","222.00","222.00","220.00","110.99K","1.35%"
"02/02/2023","218.05","218.00","218.10","217.00","33.63K","0.02%"
"02/01/2023","218.00","221.95","221.95","218.00","27.63K","-2.46%"
"01/31/2023","223.50","215.50","223.50","215.50","12.68K","3.95%"
"01/30/2023","215.00","215.20","215.20","215.00","0.80K","-0.92%"
"01/27/2023","217.00","215.00","217.00","215.00","18.10K","0.00%"
"01/26/2023","217.00","216.05","221.80","216.00","18.21K","-1.36%"
"01/25/2023","220.00","222.00","222.00","216.05","0.70K","2.30%"
"01/24/2023","215.05","222.00","222.00","215.05","7.53K","-1.80%"
"01/23/2023","219.00","218.00","219.00","217.95","11.14K","0.50%"
"01/20/2023","217.90","218.00","224.00","217.90","51.36K","-0.11%"
"01/19/2023","218.15","224.00","224.85","218.15","20.95K","-1.16%"
"01/18/2023","220.70","220.00","222.05","220.00","60.17K","-0.59%"
"01/17/2023","222.00","220.00","222.00","220.00","0.01K","2.30%"
"01/16/2023","217.00","215.00","220.00","215.00","13.07K","0.93%"
"01/13/2023","215.00","218.00","227.00","215.00","3.43K","0.00%"
"01/12/2023","215.00","209.05","217.25","205.00","16.86K","4.88%"
"01/10/2023","205.00","200.05","205.00","200.00","24.88K","4.03%"
"01/09/2023","197.05","205.00","205.00","197.05","18.58K","1.26%"
"01/06/2023","194.60","219.00","219.00","194.60","74.53K","-5.99%"
"01/05/2023","207.00","225.00","225.00","207.00","12.25K","-5.91%"
"01/04/2023","220.00","225.00","229.95","220.00","36.95K","-2.18%"
"01/03/2023","224.90","225.35","225.35","224.90","7.15K","-0.93%"
"01/02/2023","227.00","230.10","230.10","227.00","16.37K","-1.73%"
"12/30/2022","231.00","234.15","234.15","231.00","293.33K","-3.35%"
"12/29/2022","239.00","234.00","239.00","234.00","204.56K","1.70%"
"12/28/2022","235.00","232.00","239.00","232.00","132.01K","2.17%"
"12/27/2022","230.00","230.05","232.00","230.00","131.09K","-2.09%"
"12/26/2022","234.90","234.90","234.90","234.90","124.23K","1.69%"
"12/23/2022","231.00","230.00","232.00","230.00","109.84K","-0.43%"
"12/22/2022","232.00","227.00","232.00","227.00","128.20K","-0.43%"
"12/21/2022","233.00","227.00","233.00","227.00","66.24K","2.64%"
"12/20/2022","227.00","230.00","230.00","226.70","11.53K","-1.30%"
"12/19/2022","230.00","230.00","230.00","230.00","0.20K","0.66%"
"12/16/2022","228.50","230.00","232.00","226.15","69.98K","-1.51%"
"12/15/2022","232.00","233.00","233.00","231.00","40.51K","-0.41%"
"12/14/2022","232.95","233.00","233.05","230.05","14.29K","-0.02%"
"12/13/2022","233.00","234.40","234.40","233.00","17.76K","0.00%"
"12/12/2022","233.00","236.90","236.90","230.05","17.99K","0.43%"
"12/09/2022","232.00","234.50","235.00","232.00","2.07K","-0.41%"
"12/08/2022","232.95","232.00","232.95","232.00","2.67K","-0.02%"
"12/07/2022","233.00","231.50","233.00","230.00","3.91K","-0.43%"
"12/06/2022","234.00","234.00","234.00","229.50","25.16K","1.08%"
"12/05/2022","231.50","234.00","234.00","230.00","33.24K","0.70%"
"12/02/2022","229.90","229.85","230.00","229.85","6.80K","0.02%"
